,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent,season,position,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
16951,Jack Grealish,0,0,12,0,46.4,305,68,2,0,7.6,11.8,2023-01-19T20:00:00Z,90,18,0,0,0,0,20,0,150209,2.0,4.0,18.0,2,19101,26468,7367,68,True,0,Spurs,2022-23,MID,Man City,10.7,0.12602,0.12602,0.0,0.8393,1.0
16952,Chris Wood,0,0,3,0,0.0,354,197,0,0,0.0,0.0,2023-01-15T14:00:00Z,1,9,0,0,0,0,20,0,92051,0.0,1.0,0.0,1,-5707,5923,11630,56,True,0,Fulham,2022-23,FWD,Newcastle,3.0,0.0,0.0,0.0,0.0,0.0
16953,Leander Dendoncker,0,0,0,0,0.0,479,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,11,0,0,0,0,20,0,7724,1.0,2.0,0.0,0,-348,73,421,47,True,0,Leeds,2022-23,MID,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
16954,Aleksandar Mitrović,0,0,-16,0,2.0,210,197,1,0,1.6,0.0,2023-01-15T14:00:00Z,90,15,0,1,0,0,20,0,3701805,0.0,1.0,17.0,0,-44143,323828,367971,72,False,0,Newcastle,2022-23,FWD,Fulham,4.0,0.0049,1.06,1.0551,2.1277,1.0
16955,Emmanuel Dennis,0,0,0,0,0.0,585,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,14287,0.0,2.0,0.0,0,-854,637,1491,57,True,0,Leicester,2022-23,FWD,Nott'm Forest,-0.3,0.0,0.0,0.0,0.0,0.0
16956,Jack Harrison,0,0,-1,0,39.3,233,191,2,0,10.0,15.0,2023-01-13T20:00:00Z,66,2,0,0,0,0,20,0,169726,1.0,2.0,46.0,2,-1933,2583,4516,58,False,0,Aston Villa,2022-23,MID,Leeds,2.2,0.18777,1.11757,0.9298,0.6851,1.0
16957,Stuart Armstrong,0,0,0,0,0.0,405,195,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,8,0,0,0,0,20,0,8321,2.0,1.0,0.0,0,-637,161,798,47,False,0,Everton,2022-23,MID,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
16958,Rodrigo Moreno,0,0,1,0,20.9,225,191,2,0,5.3,0.0,2023-01-13T20:00:00Z,90,2,0,0,0,0,20,0,830603,1.0,2.0,33.0,2,124758,174006,49248,63,False,0,Aston Villa,2022-23,MID,Leeds,3.2,0.03655,0.53035,0.4938,1.2765,1.0
16959,Frederico Rodrigues de Paula Santos,0,0,11,0,12.2,331,196,1,0,2.6,12.0,2023-01-14T12:30:00Z,90,13,0,0,0,0,20,0,48553,1.0,2.0,2.0,1,-548,1073,1621,51,True,1,Man City,2022-23,MID,Man Utd,2.6,0.00874,0.00874,0.0,0.6487,1.0
16960,Frederico Rodrigues de Paula Santos,0,0,8,0,0.7,331,63,1,0,0.6,5.6,2023-01-18T20:00:00Z,7,7,0,0,0,0,20,0,48553,1.0,1.0,0.0,1,-548,1073,1621,51,False,0,Crystal Palace,2022-23,MID,Man Utd,2.6,0.0009,0.0009,0.0,0.0561,0.0
16961,Erling Haaland,0,0,4,0,1.0,318,196,2,0,1.7,1.0,2023-01-14T12:30:00Z,90,14,0,0,0,0,20,0,9422424,1.0,2.0,15.0,2,42770,56060,13290,122,False,0,Man Utd,2022-23,FWD,Man City,13.1,0.04836,0.20636,0.158,1.7499,1.0
16962,Erling Haaland,0,0,24,0,0.8,318,68,2,1,10.0,35.4,2023-01-19T20:00:00Z,89,18,0,0,0,0,20,0,9422424,2.0,4.0,64.0,6,42770,56060,13290,122,True,0,Spurs,2022-23,FWD,Man City,13.1,0.09571,1.23191,1.1362,0.8393,1.0
16963,Phil Foden,0,0,0,0,2.3,314,196,0,0,1.2,0.0,2023-01-14T12:30:00Z,56,14,0,0,0,0,20,0,1637511,1.0,2.0,10.0,1,-63751,108334,172085,82,False,0,Man Utd,2022-23,MID,Man City,3.1,0.00858,0.00858,0.0,0.6566,1.0
16964,Phil Foden,0,0,0,0,0.0,314,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,0,20,0,1637511,2.0,4.0,0.0,0,-63751,108334,172085,82,True,0,Spurs,2022-23,MID,Man City,3.1,0.0,0.0,0.0,0.0,0.0
16965,Scott McTominay,0,0,3,0,0.0,338,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,1,13,0,0,0,0,20,0,18588,1.0,2.0,0.0,1,-389,87,476,49,True,0,Man City,2022-23,MID,Man Utd,-0.2,0.0,0.0,0.0,0.0,0.0
16966,Scott McTominay,0,0,1,0,0.6,338,63,1,0,0.2,0.0,2023-01-18T20:00:00Z,21,7,0,0,0,0,20,0,18588,1.0,1.0,2.0,1,-389,87,476,49,False,0,Crystal Palace,2022-23,MID,Man Utd,-0.2,0.00707,0.00707,0.0,0.2179,0.0
16967,Mateusz Klich,0,0,0,0,0.0,223,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,0,20,0,5834,1.0,2.0,0.0,0,-45,138,183,46,False,0,Aston Villa,2022-23,MID,Leeds,0.5,0.0,0.0,0.0,0.0,0.0
16968,Kevin De Bruyne,1,0,22,0,22.8,301,196,2,0,6.5,26.0,2023-01-14T12:30:00Z,90,14,0,0,0,0,20,0,4312218,1.0,2.0,16.0,5,275474,409681,134207,125,False,0,Man Utd,2022-23,MID,Man City,5.9,1.28527,1.28527,0.0,1.7499,1.0
16969,Kevin De Bruyne,0,0,0,0,0.0,301,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,0,20,0,4312218,2.0,4.0,0.0,0,275474,409681,134207,125,True,0,Spurs,2022-23,MID,Man City,5.9,0.0,0.0,0.0,0.0,0.0
16970,Lucas Rodrigues Moura da Silva,0,0,0,0,0.0,431,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,1,0,0,0,0,20,0,16535,2.0,0.0,0.0,0,-296,42,338,58,True,0,Arsenal,2022-23,MID,Spurs,-0.1,0.0,0.0,0.0,0.0,0.0
16971,Lucas Rodrigues Moura da Silva,0,0,0,0,0.0,431,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,13,0,0,0,0,20,0,16535,2.0,4.0,0.0,0,-296,42,338,58,False,0,Man City,2022-23,MID,Spurs,-0.1,0.0,0.0,0.0,0.0,0.0
16972,Ben Mee,0,1,28,1,0.8,526,192,0,0,2.2,15.2,2023-01-14T17:30:00Z,90,3,0,0,0,0,20,0,805447,0.0,2.0,6.0,7,154060,192711,38651,46,True,0,Bournemouth,2022-23,DEF,Brentford,4.0,0.0035,0.0814,0.0779,0.4727,1.0
16973,Daniel James,0,0,3,0,0.0,231,197,1,0,0.0,0.0,2023-01-15T14:00:00Z,13,15,0,0,0,0,20,0,17554,0.0,1.0,0.0,1,-915,653,1568,60,False,0,Newcastle,2022-23,MID,Fulham,0.8,0.0,0.0,0.0,0.9473,0.0
16974,Bruno Borges Fernandes,0,2,23,0,10.6,333,196,1,1,5.5,33.8,2023-01-14T12:30:00Z,90,13,0,0,0,0,20,0,413542,1.0,2.0,11.0,9,43287,79065,35778,98,True,0,Man City,2022-23,MID,Man Utd,12.6,0.01194,0.41204,0.4001,0.6487,1.0
16975,Bruno Borges Fernandes,0,3,44,0,52.3,333,63,1,1,14.2,55.0,2023-01-18T20:00:00Z,90,7,0,0,0,0,20,0,413542,1.0,1.0,35.0,10,43287,79065,35778,98,False,0,Crystal Palace,2022-23,MID,Man Utd,12.6,0.55853,0.80043,0.2419,0.5469,1.0
16976,Ivan Toney,0,3,32,1,1.1,80,192,0,1,5.5,31.0,2023-01-14T17:30:00Z,81,3,0,0,0,0,20,0,2273660,0.0,2.0,23.0,9,-128334,272574,400908,74,True,0,Bournemouth,2022-23,FWD,Brentford,6.5,0.0037,0.8119,0.8082,0.4525,1.0
16977,Cheikhou Kouyaté,0,0,0,0,0.0,583,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,13378,0.0,2.0,0.0,0,-843,24,867,45,True,0,Leicester,2022-23,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
16978,Kurt Zouma,0,0,0,0,0.0,461,200,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,20,0,0,0,0,20,0,124179,0.0,1.0,0.0,0,-10031,128,10159,44,False,0,Wolves,2022-23,DEF,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
16979,Kyle Walker,0,0,11,0,15.3,299,196,2,0,3.3,11.0,2023-01-14T12:30:00Z,90,14,0,0,0,0,20,0,456854,1.0,2.0,7.0,1,-7388,23450,30838,48,False,0,Man Utd,2022-23,DEF,Man City,2.7,0.02962,0.05392,0.0243,1.7499,1.0
16980,Kyle Walker,0,0,3,0,0.6,299,68,0,0,0.1,0.4,2023-01-19T20:00:00Z,7,18,0,0,0,0,20,0,456854,2.0,4.0,0.0,1,-7388,23450,30838,48,True,0,Spurs,2022-23,DEF,Man City,2.7,0.00078,0.00078,0.0,0.0,0.0
16981,Vitaly Janelt,0,0,14,1,16.7,86,192,0,0,4.1,21.0,2023-01-14T17:30:00Z,90,3,0,0,0,0,20,0,15223,0.0,2.0,3.0,3,74,1471,1397,55,True,0,Bournemouth,2022-23,MID,Brentford,3.5,0.03769,0.07879,0.0411,0.4727,1.0
16982,Robert Sánchez,0,1,30,1,0.0,113,193,0,0,2.4,23.8,2023-01-14T15:00:00Z,90,12,0,0,0,0,20,2,1246739,0.0,3.0,0.0,7,-31203,13145,44348,46,True,0,Liverpool,2022-23,GK,Brighton,4.0,6e-05,6e-05,0.0,1.0272,1.0
16983,Edouard Mendy,0,0,0,0,0.0,147,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,0,20,0,763257,0.0,1.0,0.0,0,-29349,168,29517,48,True,0,Crystal Palace,2022-23,GK,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
16984,Luke Ayling,0,0,14,0,15.1,222,191,2,0,3.0,10.4,2023-01-13T20:00:00Z,90,2,0,0,0,0,20,0,10910,1.0,2.0,4.0,1,333,1055,722,45,False,0,Aston Villa,2022-23,DEF,Leeds,2.0,0.46517,0.46517,0.0,1.2765,1.0
16985,Pierre-Emile Højbjerg,0,0,24,0,35.6,433,199,2,0,6.6,24.4,2023-01-15T16:30:00Z,90,1,0,0,0,0,20,0,360531,2.0,0.0,6.0,2,70683,94046,23363,55,True,0,Arsenal,2022-23,MID,Spurs,6.7,0.28405,0.37215,0.0881,1.6648,1.0
16986,Pierre-Emile Højbjerg,0,0,7,0,2.3,433,68,4,0,1.3,8.6,2023-01-19T20:00:00Z,90,13,0,0,0,0,20,0,360531,2.0,4.0,2.0,1,70683,94046,23363,55,False,1,Man City,2022-23,MID,Spurs,6.7,0.02374,0.02374,0.0,2.4469,1.0
16987,Declan Rice,0,0,13,0,30.1,467,200,1,0,5.4,17.6,2023-01-14T15:00:00Z,90,20,0,0,0,0,20,0,369377,0.0,1.0,6.0,1,-12328,3209,15537,48,False,1,Wolves,2022-23,MID,West Ham,1.8,0.2279,0.3438,0.1159,0.8366,1.0
16988,Anthony Gordon,0,0,2,0,0.8,195,195,1,0,0.6,1.2,2023-01-14T15:00:00Z,21,17,0,0,0,0,20,0,129175,2.0,1.0,4.0,1,-9972,982,10954,52,True,0,Southampton,2022-23,MID,Everton,0.8,0.00187,0.00187,0.0,0.099,0.0
16989,David Raya Martin,0,0,21,1,0.0,81,192,0,0,1.4,13.6,2023-01-14T17:30:00Z,90,3,0,0,0,0,20,2,847192,0.0,2.0,0.0,5,83623,111112,27489,46,True,1,Bournemouth,2022-23,GK,Brentford,5.0,0.0011,0.0011,0.0,0.4727,1.0
16990,Joachim Andersen,0,0,3,0,0.4,165,194,0,0,0.7,6.2,2023-01-15T14:00:00Z,37,6,0,0,0,0,20,0,270313,0.0,1.0,0.0,1,-741,15620,16361,45,False,0,Chelsea,2022-23,DEF,Crystal Palace,2.3,0.00335,0.00335,0.0,0.2881,1.0
16991,Joachim Andersen,0,0,0,0,0.0,165,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,0,20,0,270313,1.0,1.0,0.0,0,-741,15620,16361,45,True,0,Man Utd,2022-23,DEF,Crystal Palace,2.3,0.0,0.0,0.0,0.0,0.0
16992,Ederson Santana de Moraes,0,0,16,0,0.0,307,196,2,0,1.5,15.4,2023-01-14T12:30:00Z,90,14,0,0,0,0,20,1,1548650,1.0,2.0,0.0,1,61023,101411,40388,54,False,0,Man Utd,2022-23,GK,Man City,7.1,0.00016,0.00016,0.0,1.7499,1.0
16993,Ederson Santana de Moraes,0,0,11,0,0.0,307,68,2,0,1.2,12.2,2023-01-19T20:00:00Z,90,18,0,0,0,0,20,1,1548650,2.0,4.0,0.0,1,61023,101411,40388,54,True,0,Spurs,2022-23,GK,Man City,7.1,0.00019,0.00019,0.0,0.8393,1.0
16994,Angelo Ogbonna,0,0,9,0,0.3,456,200,1,0,1.0,9.2,2023-01-14T15:00:00Z,90,20,0,0,0,0,20,0,7185,0.0,1.0,0.0,2,-102,73,175,44,False,0,Wolves,2022-23,DEF,West Ham,0.8,0.00306,0.00306,0.0,0.8366,1.0
16995,Jarrod Bowen,0,0,8,0,19.2,465,200,1,0,7.2,16.0,2023-01-14T15:00:00Z,90,20,0,0,0,0,20,0,255696,0.0,1.0,37.0,2,-8047,7377,15424,80,False,0,Wolves,2022-23,MID,West Ham,3.2,0.06041,0.31041,0.25,0.8366,1.0
16996,Ben Davies,0,0,0,0,0.0,499,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,468,0.0,3.0,0.0,0,-4,0,4,40,False,0,Brighton,2022-23,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
16997,Jan Bednarek,0,0,0,0,0.0,410,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,11,0,0,0,0,20,0,20801,1.0,2.0,0.0,0,-280,144,424,42,True,0,Leeds,2022-23,DEF,Aston Villa,0.2,0.0,0.0,0.0,0.0,0.0
16998,Bryan Mbeumo,0,0,3,1,4.2,95,192,0,0,2.1,7.8,2023-01-14T17:30:00Z,88,3,0,0,0,0,20,0,424334,0.0,2.0,9.0,2,221695,251856,30161,59,True,0,Bournemouth,2022-23,FWD,Brentford,4.0,0.01147,0.05057,0.0391,0.4525,1.0
16999,Marcus Rashford,0,3,24,0,12.7,335,196,1,1,11.5,42.8,2023-01-14T12:30:00Z,90,13,0,0,0,0,20,0,4753747,1.0,2.0,59.0,10,746131,785606,39475,70,True,0,Man City,2022-23,MID,Man Utd,14.6,0.06613,1.30043,1.2343,0.6487,1.0
17000,Marcus Rashford,0,0,1,0,14.8,335,63,1,0,5.3,6.0,2023-01-18T20:00:00Z,90,7,0,0,0,0,20,0,4753747,1.0,1.0,32.0,2,746131,785606,39475,70,False,0,Crystal Palace,2022-23,MID,Man Utd,14.6,0.03692,0.69992,0.663,0.5469,1.0
17001,John Stones,0,0,0,0,0.0,302,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,14,0,0,0,0,20,0,277594,1.0,2.0,0.0,0,72952,115394,42442,54,False,0,Man Utd,2022-23,DEF,Man City,1.8,0.0,0.0,0.0,0.0,0.0
17002,John Stones,0,0,17,0,1.8,302,68,2,0,1.5,13.4,2023-01-19T20:00:00Z,90,18,0,0,0,0,20,0,277594,2.0,4.0,0.0,1,72952,115394,42442,54,True,0,Spurs,2022-23,DEF,Man City,1.8,0.00911,0.00911,0.0,0.8393,1.0
17003,Lucas Digne,0,0,1,0,0.0,33,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,9,11,0,0,0,0,20,0,236051,1.0,2.0,0.0,1,3046,20917,17871,46,True,0,Leeds,2022-23,DEF,Aston Villa,2.8,1e-05,1e-05,0.0,0.0523,1.0
17004,Nathan Aké,0,0,14,0,1.8,308,196,2,0,2.0,18.4,2023-01-14T12:30:00Z,90,14,0,0,0,0,20,0,245608,1.0,2.0,0.0,1,112756,126307,13551,50,False,0,Man Utd,2022-23,DEF,Man City,7.1,0.00935,0.00935,0.0,1.7499,1.0
17005,Nathan Aké,0,0,13,0,17.8,308,68,2,0,4.5,25.6,2023-01-19T20:00:00Z,90,18,0,0,0,0,20,0,245608,2.0,4.0,2.0,1,112756,126307,13551,50,True,0,Spurs,2022-23,DEF,Man City,7.1,0.19555,0.19555,0.0,0.8393,1.0
17006,Bukayo Saka,1,0,17,1,29.5,13,199,0,0,6.1,19.4,2023-01-15T16:30:00Z,90,18,0,0,0,0,20,0,2232351,2.0,0.0,12.0,6,-30654,129968,160622,81,False,0,Spurs,2022-23,MID,Arsenal,4.5,0.19001,0.22251,0.0325,1.5397,1.0
17007,Trent Alexander-Arnold,0,0,12,0,29.3,285,193,3,0,5.3,19.8,2023-01-14T15:00:00Z,90,5,0,0,0,0,20,0,1964533,0.0,3.0,4.0,0,27166,84089,56923,73,False,1,Brighton,2022-23,DEF,Liverpool,4.8,0.64886,0.64886,0.0,2.238,1.0
17008,Mohamed Salah,0,0,4,0,11.4,283,193,3,0,2.7,5.4,2023-01-14T15:00:00Z,90,5,0,0,0,0,20,0,3309325,0.0,3.0,10.0,2,-530891,46486,577377,129,False,0,Brighton,2022-23,MID,Liverpool,5.5,0.07432,0.10672,0.0324,2.238,1.0
17009,Thomas Partey,0,0,12,1,16.1,6,199,0,0,4.5,23.2,2023-01-15T16:30:00Z,90,18,0,0,0,0,20,0,55640,2.0,0.0,6.0,3,-1863,1730,3593,48,False,0,Spurs,2022-23,MID,Arsenal,2.2,0.05211,0.16731,0.1152,1.5397,1.0
17010,Lewis Dunk,0,0,24,1,0.8,106,193,0,0,1.7,16.4,2023-01-14T15:00:00Z,90,12,0,0,0,0,20,0,482011,0.0,3.0,0.0,5,-21331,11569,32900,47,True,1,Liverpool,2022-23,DEF,Brighton,2.0,0.00709,0.00709,0.0,1.0036,1.0
17011,Craig Dawson,0,0,0,0,0.0,459,200,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,20,0,0,0,0,20,0,19747,0.0,1.0,0.0,0,-303,525,828,48,False,0,Wolves,2022-23,DEF,West Ham,0.8,0.0,0.0,0.0,0.0,0.0
17012,Emiliano Buendía Stati,0,3,30,1,0.6,42,191,0,1,6.0,42.8,2023-01-13T20:00:00Z,80,11,0,0,0,0,20,0,46302,1.0,2.0,17.0,11,3643,7694,4051,57,True,0,Leeds,2022-23,MID,Aston Villa,6.2,0.0041,0.3065,0.3024,1.982,1.0
17013,Aaron Ramsdale,0,3,36,1,0.0,15,199,0,0,5.4,54.2,2023-01-15T16:30:00Z,90,18,0,0,0,0,20,7,1274675,2.0,0.0,0.0,11,-36929,18330,55259,49,False,0,Spurs,2022-23,GK,Arsenal,5.5,0.00044,0.00044,0.0,1.5397,1.0
17014,Tyrick Mitchell,0,0,4,0,0.9,170,194,1,0,5.8,24.2,2023-01-15T14:00:00Z,90,6,0,0,0,0,20,0,73210,0.0,1.0,33.0,2,-2954,1322,4276,44,False,0,Chelsea,2022-23,DEF,Crystal Palace,-0.1,0.00888,0.25768,0.2488,1.6405,1.0
17015,Tyrick Mitchell,0,0,13,0,2.0,170,63,1,0,2.1,16.8,2023-01-18T20:00:00Z,90,14,0,0,0,0,20,0,73210,1.0,1.0,2.0,2,-2954,1322,4276,44,True,0,Man Utd,2022-23,DEF,Crystal Palace,-0.1,0.00958,0.00958,0.0,2.1046,1.0
17016,Max Kilman,0,3,30,1,0.7,484,200,0,0,4.9,46.4,2023-01-14T15:00:00Z,90,19,0,0,0,0,20,0,179641,0.0,1.0,2.0,9,-9757,2695,12452,44,True,0,West Ham,2022-23,DEF,Wolves,3.2,0.00382,0.00382,0.0,1.0216,1.0
17017,Dwight McNeil,0,0,0,0,0.0,534,195,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,17,0,0,0,0,20,0,13503,2.0,1.0,0.0,0,-317,315,632,52,True,0,Southampton,2022-23,MID,Everton,1.2,0.0,0.0,0.0,0.0,0.0
17018,Ezri Konsa Ngoyo,0,0,17,0,0.3,44,191,1,0,3.3,32.4,2023-01-13T20:00:00Z,90,11,0,0,0,0,20,0,37425,1.0,2.0,0.0,2,1546,3573,2027,44,True,0,Leeds,2022-23,DEF,Aston Villa,2.5,0.00236,0.00236,0.0,2.3841,1.0
17019,Roberto Firmino,0,0,0,0,0.0,279,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,356472,0.0,3.0,0.0,0,-39873,1034,40907,80,False,0,Brighton,2022-23,FWD,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
17020,Kieran Trippier,0,3,26,1,61.9,357,197,0,0,7.5,8.8,2023-01-15T14:00:00Z,90,9,0,0,0,0,20,0,7479821,0.0,1.0,4.0,9,82075,103179,21104,60,True,0,Fulham,2022-23,DEF,Newcastle,9.2,0.32094,0.35134,0.0304,1.1372,1.0
17021,Bernd Leno,0,0,19,0,0.0,2,197,1,0,3.3,32.6,2023-01-15T14:00:00Z,90,15,0,0,0,0,20,4,252553,0.0,1.0,0.0,3,-3839,14011,17850,45,False,0,Newcastle,2022-23,GK,Fulham,5.0,0.00102,0.00102,0.0,2.1277,1.0
17022,Kyle Walker-Peters,0,0,6,0,1.9,409,195,1,0,0.8,3.8,2023-01-14T15:00:00Z,90,8,0,0,0,0,20,0,80624,2.0,1.0,2.0,2,1204,4160,2956,44,False,0,Everton,2022-23,DEF,Southampton,1.5,0.04121,0.04121,0.0,1.4069,1.0
17023,Aymeric Laporte,0,0,0,0,0.0,309,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,14,0,0,0,0,20,0,53886,1.0,2.0,0.0,0,-531,6589,7120,57,False,0,Man Utd,2022-23,DEF,Man City,1.5,0.0,0.0,0.0,0.0,0.0
17024,Aymeric Laporte,0,0,0,0,0.0,309,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,0,20,0,53886,2.0,4.0,0.0,0,-531,6589,7120,57,True,0,Spurs,2022-23,DEF,Man City,1.5,0.0,0.0,0.0,0.0,0.0
17025,Joelinton Cássio Apolinário de Lira,0,0,19,1,14.8,371,197,0,0,4.0,16.4,2023-01-15T14:00:00Z,90,9,0,0,0,0,20,0,81447,0.0,1.0,9.0,3,3529,11025,7496,59,True,0,Fulham,2022-23,MID,Newcastle,5.2,0.02799,0.08199,0.054,1.1372,1.0
17026,Alex Iwobi,0,0,11,0,19.9,186,195,2,0,3.3,10.2,2023-01-14T15:00:00Z,90,17,0,0,0,0,20,0,85731,2.0,1.0,3.0,2,-18390,2607,20997,54,True,0,Southampton,2022-23,MID,Everton,1.9,0.06641,0.12281,0.0564,1.2443,1.0
17027,Joel Matip,0,0,4,0,0.5,276,193,2,0,0.4,3.2,2023-01-14T15:00:00Z,68,5,0,0,0,0,20,0,97989,0.0,3.0,0.0,0,799,6960,6161,59,False,1,Brighton,2022-23,DEF,Liverpool,2.2,0.00209,0.00209,0.0,1.423,1.0
17028,Saïd Benrahma,0,0,9,0,25.6,464,200,0,0,6.4,17.4,2023-01-14T15:00:00Z,30,20,0,0,0,0,20,0,99336,0.0,1.0,21.0,1,-6562,3364,9926,56,False,0,Wolves,2022-23,MID,West Ham,2.8,0.04077,0.17897,0.1382,0.2295,0.0
17029,Fabio Henrique Tavares,0,0,8,0,11.5,282,193,2,0,1.9,7.4,2023-01-14T15:00:00Z,67,5,0,0,0,0,20,0,90748,0.0,3.0,0.0,2,-1295,868,2163,53,False,0,Brighton,2022-23,MID,Liverpool,2.5,0.01125,0.01125,0.0,1.423,1.0
17030,Hakim Ziyech,1,0,26,1,44.5,135,194,0,0,11.5,40.8,2023-01-15T14:00:00Z,88,7,0,0,0,0,20,0,41659,0.0,1.0,30.0,6,439,3132,2693,55,True,0,Crystal Palace,2022-23,MID,Chelsea,2.5,0.34104,0.45094,0.1099,0.576,1.0
17031,Tomas Soucek,0,0,3,0,1.0,468,200,1,0,1.9,7.0,2023-01-14T15:00:00Z,59,20,0,0,0,0,20,0,74779,0.0,1.0,11.0,1,-2932,344,3276,52,False,0,Wolves,2022-23,MID,West Ham,1.5,0.10922,0.17162,0.0624,0.6072,1.0
17032,Wilfried Zaha,0,0,-2,0,10.5,160,194,1,0,5.3,16.2,2023-01-15T14:00:00Z,90,6,0,0,0,0,20,0,1369912,0.0,1.0,26.0,2,-6908,114682,121590,73,False,0,Chelsea,2022-23,MID,Crystal Palace,3.9,0.05829,0.14349,0.0852,1.6405,1.0
17033,Wilfried Zaha,0,0,5,0,6.9,160,63,1,0,2.5,5.2,2023-01-18T20:00:00Z,90,14,0,0,0,0,20,0,1369912,1.0,1.0,13.0,2,-6908,114682,121590,73,True,0,Man Utd,2022-23,MID,Crystal Palace,3.9,0.08615,0.10545,0.0193,2.1046,1.0
17034,Sean Longstaff,0,0,16,1,51.9,370,197,0,0,8.0,19.6,2023-01-15T14:00:00Z,90,9,0,0,0,0,20,0,149242,0.0,1.0,8.0,3,-4520,4786,9306,44,True,0,Fulham,2022-23,MID,Newcastle,3.0,0.59696,0.74876,0.1518,1.1372,1.0
17035,Granit Xhaka,0,0,19,1,19.1,3,199,0,0,4.6,23.4,2023-01-15T16:30:00Z,90,18,0,0,0,0,20,0,349243,2.0,0.0,3.0,3,-23486,9460,32946,50,False,0,Spurs,2022-23,MID,Arsenal,3.0,0.15427,0.24537,0.0911,1.5397,1.0
17036,Harvey Barnes,0,0,-4,0,30.9,264,198,2,0,6.2,6.8,2023-01-14T15:00:00Z,90,16,0,0,0,0,20,0,167908,0.0,2.0,24.0,2,-11347,11555,22902,68,False,0,Nott'm Forest,2022-23,MID,Leicester,2.5,0.03111,0.96401,0.9329,2.1392,1.0
17037,Michail Antonio,0,0,3,0,11.3,458,200,1,0,3.5,7.2,2023-01-14T15:00:00Z,90,20,0,0,0,0,20,0,161952,0.0,1.0,16.0,2,-2095,4133,6228,70,False,0,Wolves,2022-23,FWD,West Ham,1.5,0.20442,0.31742,0.113,0.8366,1.0
17038,Mason Mount,0,0,16,1,34.9,142,194,0,0,5.2,7.4,2023-01-15T14:00:00Z,90,7,0,0,0,0,20,0,878233,0.0,1.0,10.0,3,-278887,22932,301819,76,True,0,Crystal Palace,2022-23,MID,Chelsea,4.3,0.55956,0.59376,0.0342,0.576,1.0
17039,Raúl Jiménez,0,0,2,0,2.1,476,200,0,0,0.4,0.0,2023-01-14T15:00:00Z,26,19,0,0,0,0,20,0,30048,0.0,1.0,2.0,1,73,2513,2440,67,True,0,West Ham,2022-23,FWD,Wolves,0.5,0.04097,0.04097,0.0,0.5821,0.0
17040,Kai Havertz,0,0,13,1,3.7,145,194,0,1,9.3,32.2,2023-01-15T14:00:00Z,88,7,0,0,0,0,20,0,616891,0.0,1.0,57.0,6,-116611,49206,165817,78,True,0,Crystal Palace,2022-23,FWD,Chelsea,5.3,0.01114,1.21674,1.2056,0.576,1.0
17041,Danny Welbeck,0,0,29,0,1.8,103,193,0,1,7.8,38.6,2023-01-14T15:00:00Z,24,12,0,0,0,0,20,0,95001,0.0,3.0,38.0,5,-3046,1483,4529,65,True,0,Liverpool,2022-23,FWD,Brighton,0.2,0.01727,0.73287,0.7156,0.1324,0.0
